@relation 'dataset_hw_3'

@attribute condition {'1-Control', '2-Buttony-Conversion-Buttons'}
@attribute user_id String
@attribute geo_country String
@attribute device_type {'Computer', 'Tablet', 'Mobile'}
@attribute refr_source String
@attribute view_depth numeric
@attribute view_height numeric
@attribute browser_language String
@attribute click_count numeric
@attribute view_count numeric
@attribute pageview_count numeric
@attribute pageping_count numeric
@attribute session_count numeric

@data
2-Buttony-Conversion-Buttons,29e1adea-7556-4550-b097-08aa86d5cdc8,IN,Mobile,Google,360,568,en,0,0,8,5,1
2-Buttony-Conversion-Buttons,29f181e0-c0a6-4fa5-bdcf-d0764a27f33a,JP,Mobile,Yahoo,320,450,ja,0,0,0,0,1
1-Control,29f263b9-f2c2-4c72-8771-46e10a781c6b,KE,Mobile,Google,360,615,en,0,0,7,12,1
2-Buttony-Conversion-Buttons,29f94aba-ff02-4bde-b121-3930ace30ece,AU,Mobile,Google,375,628,en,0,0,2,4,1
2-Buttony-Conversion-Buttons,2a0ac0fe-ceba-467d-b884-6c0dcbd76d72,US,Mobile,,375,628,en,0,0,9,5,1
2-Buttony-Conversion-Buttons,2a0f4218-4f62-479b-845c-109b2720e6e7,AU,Mobile,Google,375,647,en,0,0,7,30,1
1-Control,2a1a8b59-9119-4d6b-8ec0-83b6d158eec4,GB,Mobile,Google,375,559,en,0,0,0,0,1
1-Control,2a2acf2c-93bf-4043-85de-cf067df48032,NG,Tablet,,600,999,en,0,0,6,25,1
1-Control,2a2e244d-9a6e-473b-8e7a-48adadcb71e4,FR,Mobile,Google,320,407,fr,0,0,0,0,1
2-Buttony-Conversion-Buttons,2a39f626-955c-430d-af83-31ac0134d6c9,GH,Mobile,Google,360,615,en,1,1,26,73,1
2-Buttony-Conversion-Buttons,2a45fe61-b497-48fc-aad4-6a916f6aa3ff,PL,Mobile,Google,360,640,en,0,0,21,48,2
1-Control,2a4bc245-6785-492f-b8bd-e0f2c7228d05,BD,Mobile,Google,360,567,en,0,0,2,4,1
1-Control,2a4ef684-8818-469f-87ea-1b631903e4c7,AE,Mobile,Google,414,717,fr,0,0,1,2,1
1-Control,2a50e691-2d47-4987-87f3-7abb186e6734,LY,Mobile,Google,320,529,en,0,0,3,8,1
2-Buttony-Conversion-Buttons,2a553865-3c9f-48a8-9cc2-33cc4c914783,RU,Mobile,,320,548,ru,0,0,5,6,1
1-Control,2a591166-539e-4619-a15c-b51679f66d6e,IN,Mobile,Google,360,616,en,0,0,10,30,1
2-Buttony-Conversion-Buttons,2a674a7c-ebd0-4d0d-8c9a-30a9d257af98,KE,Mobile,Google,291,332,en,0,0,0,0,1
1-Control,2a69ea84-4477-4cd2-ac09-64cbcbfa7973,  ,Mobile,,360,512,de,0,0,0,0,1
2-Buttony-Conversion-Buttons,2a6ab38b-9335-4a0a-9a2a-ad05d7bd5939,VN,Tablet,,768,904,en,0,0,0,0,1
1-Control,2a73c4fa-1baa-4673-9680-93b959d015c9,TR,Mobile,Google,414,628,en,0,0,2,1,1
1-Control,2a7550b0-83dd-4edc-ac27-ce4da1b2cf60,NP,Mobile,,375,628,en,0,0,18,43,1
2-Buttony-Conversion-Buttons,2a7fc224-0ce2-4431-87c2-1ab3832cedf2,TZ,Mobile,,300,425,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2a808484-9e6b-40f8-9d33-e0fe6e436b8e,TR,Mobile,,375,628,tr,0,0,50,44,1
2-Buttony-Conversion-Buttons,2a875aab-408c-441f-aa12-3028102a7bf4,ET,Mobile,Google,300,392,en,0,0,0,0,1
1-Control,2a8c46a1-7925-427a-8366-999b10f8935d,GB,Mobile,Google,320,460,en,0,0,0,0,1
1-Control,2a8d4897-c298-4681-bfe2-cbe1a041c1ae,BG,Mobile,,980,983,bg,0,0,7,11,2
1-Control,2a8e5a11-ee72-42e0-94c3-d766c27c2f73,LB,Mobile,Google,320,510,en,0,0,2,9,1
2-Buttony-Conversion-Buttons,2a90c0ed-b610-4c54-bd27-6cd69921a240,VN,Mobile,Google,375,559,km,0,0,1,1,1
1-Control,2a94914e-bf60-4712-ae2a-62e8bf853491,HR,Mobile,,598,567,hr,0,0,5,23,1
2-Buttony-Conversion-Buttons,2a9a6a60-354d-4ea1-acbd-5b5fd2450d74,AU,Mobile,Google,360,616,en,0,0,3,12,1
1-Control,2aa2d762-fb30-458f-944d-eb5c0f027e67,NG,Mobile,,381,254,en,0,0,0,0,1
1-Control,2aa67414-3f58-4257-b659-e7fc9b317c80,TR,Mobile,Google,360,570,tr,0,0,1,2,1
1-Control,2aa6abab-8b37-41e5-b6ec-e8c0046abe93,AW,Tablet,Google,601,892,en,0,0,1,6,1
2-Buttony-Conversion-Buttons,2aa931d8-9497-4587-80e6-18eea7a4823f,EG,Mobile,,360,616,en,0,0,8,7,2
1-Control,2aaa47f2-bb2d-480a-bf66-2f3a0e1ba45f,MT,Mobile,Google,320,508,en,0,0,3,1,1
1-Control,2aaefcf7-1e9f-43b5-b719-c7a8f28e157f,ID,Mobile,Google,375,628,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,2aaf0f96-0b04-47c7-9e46-ee9fb84341a2,TZ,Mobile,,343,610,en,0,0,0,0,1
1-Control,2ab2e050-c9bc-4240-87a2-fc837563b9de,  ,Mobile,Google,360,615,nl,0,0,0,0,1
1-Control,2ab46a02-150b-45d3-a8b7-a7eae455370a,KE,Mobile,Google,360,615,en,0,0,1,5,1
2-Buttony-Conversion-Buttons,2abfd5a9-10fb-4ff7-a1e4-bddbc832bb56,IN,Mobile,Google,320,463,en,0,0,6,10,1
2-Buttony-Conversion-Buttons,2ac21da7-f0a0-4357-9188-130f80147eed,BD,Mobile,Google,320,544,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,2ad52127-fc1a-4bb4-9b9c-40cab5783d99,IQ,Mobile,Google,360,615,en,0,0,12,4,1
1-Control,2ad532f3-b1bd-4114-82fe-afe3effc95ae,PK,Mobile,Google,320,460,en,0,0,10,33,1
1-Control,2ad881c9-6647-4bbf-bf58-32a8806bfc8f,SG,Mobile,,320,508,en,0,0,1,9,1
2-Buttony-Conversion-Buttons,2adea2e9-9f31-4f9c-a0a2-4bb96de8a819,AZ,Mobile,Google,320,461,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,2adf6530-e398-4fb2-90c6-a14e09daad27,IT,Mobile,Google,360,559,en,0,0,1,1,1
1-Control,2ae363e5-ed29-457e-a287-673360d82156,KE,Mobile,Google,320,455,en,0,0,4,7,2
1-Control,2aee35c0-6bb3-4415-801e-9bc326da80e6,EG,Mobile,Google,360,567,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,2aeed2cb-ea32-44dc-805c-8895d460f047,US,Mobile,,414,696,en,0,0,3,4,1
1-Control,2af1121a-cb2b-4fd7-b9f0-e8813852704d,AE,Mobile,Google,375,628,es,0,0,3,5,1
2-Buttony-Conversion-Buttons,2af16805-21e7-43a6-9d3d-a81f6e35747b,GB,Mobile,Google,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2af33b9b-9a7a-4907-a40c-8d7ebd68514e,GB,Mobile,Google,320,485,en,0,0,4,10,1
2-Buttony-Conversion-Buttons,2af8b266-c667-41b1-a189-3732f2009e4d,CA,Mobile,,360,615,en,0,0,50,40,1
1-Control,2afd4ad1-5c8b-4021-9b5e-9988ae4f5db0,OM,Mobile,Google,414,696,en,0,0,3,4,1
2-Buttony-Conversion-Buttons,2aff5d6d-6217-4953-a6b7-2ba3d132965c,LB,Mobile,Google,320,441,en,0,0,1,1,1
1-Control,2b062a15-0cf9-4b79-8ca7-ca24f157feaf,CM,Tablet,,800,690,en,0,0,13,25,6
2-Buttony-Conversion-Buttons,2b07f159-5468-42d2-978d-893bc138409e,PK,Mobile,Google,320,529,en,0,0,2,5,1
2-Buttony-Conversion-Buttons,2b0d5ca7-07a3-4a01-be5f-7a5a759ab34c,GB,Mobile,Google,320,460,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2b117d8e-0f7b-4fe1-afdd-4229420afd1e,IS,Mobile,Google,320,496,en,0,0,12,8,1
1-Control,2b1208f5-55df-4fce-9e1b-7b05492d65c8,DE,Mobile,Google,360,616,en,0,0,2,1,1
2-Buttony-Conversion-Buttons,2b2aeb62-1773-49f7-a43f-305798501a2e,BD,Mobile,Google,360,559,en,0,0,1,2,1
1-Control,2b2fd098-4587-4193-853c-dc7b3e56dabc,US,Mobile,Google,414,696,en,0,0,2,4,1
2-Buttony-Conversion-Buttons,2b3db173-851f-46bc-84bf-fccc8903eac2,PH,Mobile,Google,320,544,en,0,0,5,25,1
1-Control,2b3fc126-a898-4355-8253-fa3d2dee56d1,AL,Mobile,Google,592,568,en,0,0,7,45,1
2-Buttony-Conversion-Buttons,2b44a4fc-7ed8-41fd-9962-9ed83999d4db,NG,Mobile,,360,567,en,0,0,3,2,1
2-Buttony-Conversion-Buttons,2b4da268-4c10-49ef-a109-922823d6c3fc,NG,Mobile,Google,375,544,en,0,0,0,0,1
1-Control,2b5266bf-1928-4bdc-8a55-c7f3f3c630ec,GH,Mobile,,569,544,en,0,0,10,7,1
2-Buttony-Conversion-Buttons,2b55440a-ff28-47a4-942c-24729358b3ae,GH,Mobile,,592,544,en,0,0,11,14,3
1-Control,2b5707ba-b48e-4018-80ee-f7f4d23f4c1c,US,Mobile,,360,616,en,0,0,4,10,1
1-Control,2b62e63f-1780-4a32-999b-ad6b628c5c57,IN,Mobile,Google,360,577,en,0,0,6,14,1
1-Control,2b636b33-5909-4b5c-b730-638a46ac5939,TR,Mobile,Google,360,616,tr,0,0,1,4,1
2-Buttony-Conversion-Buttons,2b63aa25-c779-4c84-9e96-93fd4a04ed9b,EG,Mobile,Google,360,567,fr,0,0,11,15,1
2-Buttony-Conversion-Buttons,2b643744-4457-419b-9cef-c7a248fdfba7,TR,Mobile,Google,360,559,tr,0,0,0,0,1
2-Buttony-Conversion-Buttons,2b6fb70a-f0d5-456e-8886-ea50db4250d3,NG,Mobile,Google,360,616,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2b74b024-6bf8-4d51-bb6c-35f6c965e971,GB,Mobile,Google,414,713,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,2b792122-e8d9-42b0-a8a9-6d27907a8b29,IT,Mobile,Google,320,529,it,0,0,2,3,1
1-Control,2b89d223-62bb-4201-8de9-eedb8a188ed2,SA,Mobile,,360,560,ar,0,0,1,1,1
2-Buttony-Conversion-Buttons,2b8ab887-2be9-449e-90d3-bf14063c7bb1,ET,Mobile,,300,399,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2b93a81d-fbe4-41c6-9278-c9597171c242,BD,Mobile,,320,469,en,0,0,8,9,2
1-Control,2b98e05a-f209-4d44-a972-3ce810bbe2fc,ES,Mobile,Google,375,559,es,0,0,0,0,1
1-Control,2b99f5cc-74ac-4375-bf09-059083c63ca6,JP,Mobile,,375,628,ja,0,0,3,31,3
2-Buttony-Conversion-Buttons,2b9ce706-1547-456c-a769-f3ee7b7008b9,GH,Mobile,Google,360,567,en,0,0,5,15,1
2-Buttony-Conversion-Buttons,2ba43c6d-19b8-416c-9777-ea02d847b085,NL,Mobile,Google,320,488,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2bab51d0-2ffc-4757-aa5d-dd6eafd9f594,KZ,Mobile,Google,360,616,ru,0,0,1,3,1
2-Buttony-Conversion-Buttons,2bb071b8-ed97-4ed8-b8f2-d084131c4fb4,GB,Mobile,,360,615,en,0,0,3,5,1
1-Control,2bb55999-cbde-4e38-97d1-188a3ca61b8a,RU,Mobile,Google,320,529,en,0,0,5,5,2
1-Control,2bb684ed-73ca-49ec-a687-719ed329be80,GB,Mobile,Google,640,330,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2bbd4c56-4a82-4f86-8f91-77ceefb79552,KE,Mobile,Google,320,492,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,2bc17950-15a5-4cb8-aa38-c77cb6db79ab,CH,Mobile,Google,480,441,de,0,0,1,2,1
1-Control,2bce7dc3-236f-405e-845e-fdbc5d6df431,IT,Mobile,Google,360,615,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,2bd06f77-175e-42c3-a197-c3de79fb80dd,RW,Mobile,Google,300,405,en,0,0,0,0,1
1-Control,2bd3162b-03e1-447e-bd98-c6544218d5da,AL,Mobile,,360,616,en,0,0,11,22,2
2-Buttony-Conversion-Buttons,2bd565fd-c10f-453d-9656-e74b21b033ec,MT,Mobile,Google,414,696,en,0,0,2,8,1
1-Control,2bd696c7-5281-464e-8d71-b33ab8d7a84a,IN,Mobile,,383,615,en,0,0,3,6,1
1-Control,2bdcc6f4-1a7c-4cc6-af5d-117c0cec42d1,NG,Mobile,,320,533,en,0,0,39,80,1
1-Control,2bde0700-f070-4748-b5de-6871b4abd234,ET,Mobile,Google,343,498,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2bde34cb-6b6b-4d4c-87d2-a077fed448d9,GE,Mobile,Google,375,628,en,0,0,2,7,1
2-Buttony-Conversion-Buttons,2bdf9b76-3b7e-431e-8db4-1756b89c7f21,ZA,Tablet,,601,937,en,0,0,11,7,1
2-Buttony-Conversion-Buttons,2bf82421-054a-4a3d-998c-913f54090b1e,GB,Mobile,Google,360,568,en,0,0,3,6,1
2-Buttony-Conversion-Buttons,2bff0ffd-2f46-4b79-b377-95ff83c03ecf,GH,Mobile,Google,320,508,en,0,0,7,7,1
2-Buttony-Conversion-Buttons,2c027e77-dae0-4920-b430-2581a37ccfa4,IT,Mobile,Google,360,559,it,0,0,4,1,1
2-Buttony-Conversion-Buttons,2c0299e3-9a7c-47f7-bc0d-3a066f36128f,ID,Mobile,Google,320,529,en,0,0,1,4,1
2-Buttony-Conversion-Buttons,2c043c29-25aa-4fc5-b2a0-8aafc777e1c2,DE,Mobile,Google,360,616,en,0,0,4,13,1
1-Control,2c0e00a2-496d-42c0-9a41-507fbe136369,IN,Mobile,,360,568,en,0,0,3,11,1
2-Buttony-Conversion-Buttons,2c1289d4-73e1-4c22-a859-bdf4933e7373,US,Mobile,Google,375,628,en,0,0,5,19,1
1-Control,2c140989-fcab-4a1f-b994-c9c73be1f041,FR,Mobile,,375,628,fr,0,0,2,5,1
2-Buttony-Conversion-Buttons,2c1fd993-49a0-4740-b887-6fbab695f971,KE,Mobile,,300,370,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2c203702-fa8e-4aff-ac15-74d3f03b9be9,LK,Mobile,,360,616,en,0,0,5,2,1
2-Buttony-Conversion-Buttons,2c22e32a-7c69-4099-b5b5-d075ce592498,MX,Mobile,Google,360,568,en,0,0,1,1,1
1-Control,2c2649c0-8ccc-4ced-bb81-2aca35af5bb1,PS,Tablet,Google,601,890,en,0,0,7,23,3
2-Buttony-Conversion-Buttons,2c31cae6-bb55-4d98-889c-908a2bf75919,NG,Mobile,Google,320,456,en,0,0,4,3,1
1-Control,2c36a2f1-338a-40b2-8428-f715622e8de9,GH,Mobile,,320,452,en,0,0,8,21,1
2-Buttony-Conversion-Buttons,2c386151-2516-4f07-b8c9-1cb97ef696ed,EG,Mobile,Google,375,628,en,0,0,7,29,1
1-Control,2c3f6a08-80af-4438-baef-91ceaa4125a5,NG,Mobile,Google,375,647,en,0,0,6,11,2
1-Control,2c46b27d-6d80-4a53-9a1e-9359af808fbe,CY,Mobile,Google,598,567,el,0,0,21,27,1
2-Buttony-Conversion-Buttons,2c46d528-a0e7-46ce-bd6d-6494e0e219ae,GB,Mobile,,640,330,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2c4886da-8f4e-482a-a802-59e281fdf014,IN,Mobile,Google,375,628,en,0,0,2,6,1
2-Buttony-Conversion-Buttons,2c4c3c9d-db6d-4889-b596-b14f1a29e76a,GH,Mobile,Google,640,615,en,0,0,22,41,1
2-Buttony-Conversion-Buttons,2c4c8209-d15f-42e0-8b8a-4e3169304641,MY,Mobile,Google,640,580,en,0,0,1,7,1
1-Control,2c4ce0dd-284c-4dcb-b174-d88bce38b991,ID,Mobile,Google,360,559,id,0,0,0,0,1
1-Control,2c5231e8-6ace-4d75-bb60-a8a8f8db4614,PE,Mobile,Google,320,460,en,0,0,2,4,2
2-Buttony-Conversion-Buttons,2c602791-f15c-4b1d-9439-2a023084b090,BT,Mobile,,360,566,en,0,0,1,3,1
2-Buttony-Conversion-Buttons,2c730182-0d5c-4249-8c05-81e9112bca45,MY,Mobile,Google,360,615,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,2c7a122d-3260-4026-89ff-a89e53c01764,NG,Mobile,Google,291,332,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2c8740d0-bf8e-447d-8997-ce8afca8c4f8,IN,Mobile,,360,620,en,0,0,3,10,1
1-Control,2c88adf6-e9dd-4f3f-b344-b71034534f18,KE,Mobile,Google,370,134,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2c8c2a16-5a4b-43ec-b083-4463d94e0383,IN,Mobile,,480,749,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,2c996efd-f55e-4f30-82e0-571bdf161cb1,FR,Mobile,Google,375,559,fr,0,0,0,0,1
1-Control,2c9d5786-0d46-4943-b4f9-3c19d5296f95,EE,Mobile,,320,548,en,0,0,16,25,1
2-Buttony-Conversion-Buttons,2c9f1306-f551-4a4b-bb2f-dde28760c6fc,BD,Mobile,Google,360,567,en,0,0,2,1,1
1-Control,2caa2d43-2ed8-4f63-8b37-29ecd123d8df,IN,Mobile,,320,8659,en,0,0,6,4,1
1-Control,2cad6223-2489-4fd4-a3a6-9360c78502e4,ES,Mobile,Google,375,627,es,0,0,2,3,1
1-Control,2cb22dfa-8d72-447a-b7b2-4c4321daf47f,NZ,Mobile,Google,360,615,en,0,0,0,0,1
1-Control,2cb4fe2c-6aaf-4d1f-a4a4-7cd2513d25bf,EG,Mobile,Google,360,616,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,2cb87417-b352-4b95-92e9-f23a46da2552,IN,Mobile,Google,360,615,en,0,0,47,139,1
2-Buttony-Conversion-Buttons,2cc32cc2-12dd-4dcb-873d-e18f1f70c9b5,PK,Mobile,,320,489,en,0,0,1,2,1
2-Buttony-Conversion-Buttons,2cd3eee8-16d4-4a88-8d94-2e548a8f9a84,ET,Computer,,400,72,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2cd5a71c-2776-43e8-9574-516da4d62d76,GB,Mobile,,640,330,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2ce4fd4a-9edb-4e51-a9a6-ee05789e6e22,BY,Mobile,Google,375,559,ru,0,0,0,0,1
1-Control,2ce80533-e74d-473e-b5c1-5554e856e234,US,Mobile,Google,360,567,en,0,0,4,8,1
2-Buttony-Conversion-Buttons,2cea4dbb-550c-4cd1-b35d-7e118d4b684e,AZ,Mobile,,375,628,en,0,0,1,5,1
1-Control,2cee5066-71b4-44fe-be63-5572156e523a,PK,Mobile,Google,360,616,en,0,0,0,0,1
1-Control,2cf13296-6bf2-4bed-80f3-4bb81b6ecdad,PK,Mobile,,360,615,en,0,0,4,4,1
1-Control,2cf91403-dcbf-4cd2-9a6e-0c226a457cf5,NG,Mobile,,343,488,en,0,0,0,0,1
1-Control,2cfc1fc6-3222-458d-a68b-2a18382d3cfb,GR,Mobile,Google,360,573,el,0,0,1,2,1
1-Control,2cfc4adb-a5b1-4fbc-8458-153c00104b06,KE,Mobile,Google,291,306,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2d0278b7-f36e-41cb-8a86-eb1837ed557d,BD,Mobile,Google,300,372,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2d0b5c61-b2dc-4bff-9696-ddcc607f3c98,CA,Mobile,,360,616,en,0,0,6,4,1
2-Buttony-Conversion-Buttons,2d14237f-0df4-405c-8942-3d9c594556ce,IN,Mobile,Google,300,405,en,0,0,0,0,1
1-Control,2d20e67a-9e36-40b8-9dcc-45f3b2d9c051,NG,Mobile,,360,615,en,0,0,1,1,1
2-Buttony-Conversion-Buttons,2d22dbe9-bd08-48fb-aa42-35056a6619fd,NG,Mobile,Google,343,442,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2d27bc3a-59d5-48cc-bd06-a02be8df3f12,GB,Mobile,,412,660,en,0,0,2,4,1
2-Buttony-Conversion-Buttons,2d2e443c-3224-4d47-b35f-86b774885a4e,DE,Mobile,,375,628,en,0,0,10,7,1
2-Buttony-Conversion-Buttons,2d3d0f0d-db91-418e-8934-825b0ac14f0d,GB,Mobile,Google,360,615,en,0,0,6,16,1
2-Buttony-Conversion-Buttons,2d44176b-4b13-4fa4-9a87-a90acae77746,GH,Mobile,,343,500,en,0,0,0,0,1
1-Control,2d44c081-3f9e-4b32-89b7-78d2d833fe70,GH,Mobile,,375,559,en,0,0,7,1,1
2-Buttony-Conversion-Buttons,2d498788-c863-4de2-a7e8-93e290197402,GH,Mobile,,300,427,en,0,0,0,0,1
1-Control,2d4eb431-5cd3-4ce7-8849-d9f2f582bb21,PH,Mobile,,375,628,en,0,0,4,8,1
1-Control,2d52fbdb-ce5a-4e69-a642-ece0ca7b7051,NG,Mobile,,360,615,en,0,0,11,22,1
1-Control,2d5d7a12-63b5-473b-a91c-ab1896e51c1e,PK,Mobile,Google,320,460,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2d5f0b08-d699-4577-acba-6cc7e2453f25,IN,Mobile,Google,320,508,en,0,0,7,8,1
2-Buttony-Conversion-Buttons,2d699ba7-e0d8-4db1-87bf-e64affc37508,GH,Mobile,,300,425,en,0,0,0,0,1
1-Control,2d6ab65f-e6e0-4966-825d-301933551a3a,KE,Mobile,Google,375,628,en,0,0,1,12,1
1-Control,2d7c71f9-ee23-4f77-9f96-6e73b1ffb23d,US,Mobile,,375,559,en,0,0,0,0,1
1-Control,2d834da0-add1-4b4a-9bbf-9b5f77e3f97f,TR,Mobile,,320,529,en,0,0,4,13,2
2-Buttony-Conversion-Buttons,2d87fced-adbc-46e4-b347-57cff5873ba2,FR,Mobile,,346,346,en,0,0,1,9,1
2-Buttony-Conversion-Buttons,2d8b58d6-e1d9-45ef-95b5-092f9e9eaee6,SG,Mobile,Google,360,567,en,0,0,1,4,1
1-Control,2d938aed-c104-4bd0-8f0c-3f1a776fc31e,KR,Mobile,,360,615,en,0,0,15,28,1
2-Buttony-Conversion-Buttons,2d99076a-425f-47e3-8a86-00e287ff7e35,IT,Mobile,Google,360,616,it,0,0,106,34,2
1-Control,2da3ff26-2cdf-40bf-8552-1459bdad1013,GH,Mobile,,320,441,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2db65016-2f84-4509-885a-e51ab3d0c850,GR,Mobile,,375,627,en,0,0,6,21,1
1-Control,2db93f6a-1ab8-423e-93fd-194f0447bf96,GH,Mobile,,300,392,en,0,0,0,0,2
1-Control,2dc9340e-9d6a-46ec-8ea5-cfffd4f38373,GH,Mobile,Google,534,9076,en,0,0,27,4,1
1-Control,2dca0836-ff3f-41a3-87a9-64413e6d36d7,GH,Mobile,,360,615,en,0,0,2,13,1
1-Control,2dcb026e-7a77-471c-8e1a-672338ae49f8,ZA,Mobile,,360,458,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,2dccb319-5b27-4731-b62a-802838c5285e,SZ,Mobile,Google,370,482,en,0,0,0,0,1
1-Control,2de8acb8-e7b9-4325-82e4-a329151c331e,NG,Mobile,Google,300,399,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2deb784a-e81b-4d8f-a161-26a2e9178007,IN,Tablet,,1024,743,en,0,0,6,6,1
2-Buttony-Conversion-Buttons,2df82d9a-5339-4eee-8966-2270ae45f91a,GH,Mobile,,360,616,en,0,0,4,12,1
1-Control,2e00be8b-4c45-45e3-8cdb-18c41869d724,CO,Mobile,,360,567,es,0,0,3,5,1
1-Control,2e034d6b-2602-4a4d-98dd-0493773a4ac1,MY,Mobile,Google,360,615,en,0,0,6,6,1
1-Control,2e075c89-8679-42b6-9e3f-c095c9996c8e,NL,Mobile,Google,375,559,en,0,0,0,0,1
1-Control,2e0eca91-929a-4e14-a27d-0dc5e50120a6,IN,Mobile,,375,559,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2e0f2a8d-8029-4903-8a46-95c16e4f0fac,US,Mobile,,375,628,en,0,0,2,9,1
1-Control,2e35bc5e-7bfb-47c4-91cc-a2aa348807c9,CM,Mobile,,320,489,en,0,0,18,67,1
2-Buttony-Conversion-Buttons,2e3c0651-2a38-4729-86cc-79e5e03c8440,MK,Mobile,,320,508,ru,0,0,5,1,1
2-Buttony-Conversion-Buttons,2e40d999-6714-4e91-914d-6e8d1c9a46f4,IN,Mobile,,300,370,en,0,0,0,0,1
1-Control,2e473e81-b6e9-489b-9bcc-226b59f9f6c8,ET,Mobile,,424,602,en,0,0,1,1,1
1-Control,2e4e0322-0d54-4597-b8b7-1176de7136eb,US,Mobile,,375,559,en,0,0,0,0,1
1-Control,2e519d28-284a-46f9-844a-7174df3686de,NL,Mobile,Google,320,460,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2e5e068a-0d6e-405e-8b10-e6c191adf1b9,GB,Mobile,Google,533,750,en,0,0,1,6,1
1-Control,2e5e79c3-070d-4bbd-b69a-d82e3f3b1aa1,NG,Mobile,,343,500,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2e65738b-1247-4517-a5f4-ccb344b323ec,NG,Mobile,,360,568,en,0,0,1,5,1
2-Buttony-Conversion-Buttons,2e71136b-2a5e-42db-b639-75188e1414a3,IN,Tablet,,800,1207,en,0,0,1,1,1
1-Control,2e722aaa-01f3-491b-bd80-4c6c6a55c496,NG,Mobile,Google,343,9160,en,0,0,2,1,1
1-Control,2e72ec0c-1fca-42f9-9070-27289712229c,TR,Mobile,,360,560,tr,0,0,0,0,1
2-Buttony-Conversion-Buttons,2e7b4d05-a883-4bec-a730-2e0e51117e11,GR,Mobile,Google,360,615,el,1,1,4,6,1
1-Control,2e7be7d0-033b-4d35-adaf-08c014150b0e,GB,Mobile,Google,360,615,en,0,0,1,1,1
1-Control,2e7c1d7a-169d-4628-aab6-18f205681466,IN,Mobile,Google,360,616,en,0,0,3,11,1
2-Buttony-Conversion-Buttons,2e7ebcd1-fb6b-4c39-a43b-c77b08e5216f,CH,Mobile,,667,375,fr,0,0,2,5,1
2-Buttony-Conversion-Buttons,2e8b71cf-9194-42dc-b601-17722e19ad55,PS,Mobile,Google,360,574,en,0,0,3,1,1
2-Buttony-Conversion-Buttons,2e8da94c-ecf2-402f-96bb-d0ea35a37c38,IN,Mobile,,360,615,en,0,0,2,13,1
2-Buttony-Conversion-Buttons,2e8f6318-1f53-43a9-bc5c-96354455430c,US,Mobile,Google,375,628,en,0,0,1,1,1
1-Control,2e956d61-68c8-4f38-bca7-352de931b6f2,US,Unknown,,412,732,en,0,0,0,0,1
1-Control,2e95fe24-860a-4f25-9356-457f78cb581c,DK,Mobile,Google,360,559,en,0,0,2,2,1
2-Buttony-Conversion-Buttons,2e99449e-d8dd-4885-89bf-2397d5e6b9c0,AU,Mobile,Google,360,567,en,0,0,4,10,1
2-Buttony-Conversion-Buttons,2e9bec03-aff3-44a7-908c-56b20d2f17ef,GH,Mobile,Google,320,6008,en,0,0,17,6,1
2-Buttony-Conversion-Buttons,2ea41974-5cf9-49d2-9167-2108344d3cfb,NG,Mobile,Google,300,290,en,0,0,0,0,1
2-Buttony-Conversion-Buttons,2ea6ae4a-dc11-451c-b837-994e7fe1e353,GH,Mobile,,416,696,en,0,0,28,53,1
1-Control,2eb15394-842b-4f79-a48d-83b74f5e8bf6,NO,Mobile,Google,360,567,nb,0,0,1,2,1
1-Control,2eb9f141-374b-4aa7-8f45-9dea21783361,DE,Mobile,Google,360,524,de,0,0,0,0,1
